created_at;id;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;geo;lang;user_id_str;conversation_id;conversation_id_str;media_url_https;media_type;username
Thu May 25 16:40:14 +0000 2023;1661774183360237600;1661774183360237568;"@oreosfavooo aneh bgt what if what if ORG UDH KEJADIAN pake what if sbnrnya dia ni ngikutin nct kagak si heran bgt HADAHHH";0;1;0;0;;in;1414086142555607040;1661773332755394600;1661773332755394560;"";"";hyucksland
Thu May 25 16:39:57 +0000 2023;1661774114238103600;1661774114238103552;"@nct_menfess SM: Selalu Mengejutkan membuat jantung kacau balau, pikiran stress berat dan galau setahun";0;0;0;0;;in;1389336259722502147;1661349142940254200;1661349142940254208;"";"";pphijrr
Thu May 25 16:40:25 +0000 2023;1661774232190341000;1661774232190341122;"ni knp konten sedih nct backsoundnya 18 nya 1d sih? muak bgt gue ga suka lg lagunya krn hixxx dahlah";0;1;0;0;;in;1027027843018973184;1661774232190341000;1661774232190341122;"";"";mintcho0_
Thu May 25 16:38:03 +0000 2023;1661773634111942700;1661773634111942656;"@nct_menfess Kali kali minta agensi yang ngikutin mau lu coba deh jun";0;0;0;0;;in;1276122900894904320;1661721159048790000;1661721159048790017;"";"";stfumuggles
Tue May 23 03:45:13 +0000 2023;1660854367421956000;1660854367421956097;"– wts aab nct dream, nct127, wayv ༘♡\n✧ price on pict\n✧ 🍊 only\n✧ dot merah ; ada damage sedikit\n✧ boleh keep event \n✧ dom jogja\nt. #wts #NCT #NCTDREAM #NCT127 #wayv https://t.co/vn8NkyXKHW";2;1;14;1;;en;1253000152614187008;1660854367421956000;1660854367421956097;"https://pbs.twimg.com/media/FwyKOM4aIAELChu.jpg";"photo";jefolyfe
Thu May 25 16:38:21 +0000 2023;1661773710997733400;1661773710997733377;"@nctzenbase Ini juga gakalah baguss nder🤣 ingt bgt ngapalin mem nct pake fanchant ini, fanchant legend https://t.co/qwahnMKOjY";1;0;2;7;;in;1186300488989335552;1661579089445261300;1661579089445261313;"https://pbs.twimg.com/ext_tw_video_thumb/1661773661156831234/pu/img/RrH5zuun_C7OVoHh.jpg";"photo";cynntaaa
Thu May 25 16:38:34 +0000 2023;1661773764881952800;1661773764881952768;"@nct_menfess Sayang-sayangkuu 😭😭\nBakal kangen interaksi mereka sm anak nct.\nSungchan anak 01 line si bongsor yg kadang jail. Shotaro si paling innocent diantara anak 00line. Seunghan "Jisung hyung" si bontot yg ketawa pasti ditutup. Eunseok si AB line yg yaa AB line sifatnya mayan mirip :")";0;0;0;0;;in;1498732508904505346;1661594671272038400;1661594671272038400;"";"";strawooberry
Thu May 25 16:40:16 +0000 2023;1661774192759672800;1661774192759672832;"HELP?! bila nak habis pcd ni 😭 saya masih angau dgn mark punya\n\n“i say nct, you say dream”\n“nct, dream x2”\n“i say beat, you say box”\n“beat,box x2”\n*giggles 😭";0;0;0;1;;in;1074666272158146560;1661774192759672800;1661774192759672832;"";"";sparklingchimsz
Thu May 25 16:39:06 +0000 2023;1661773898810294300;1661773898810294273;"skrg baca au, karakternya itu2 aja kayak member nct, keinget dulu baca ff karakternya itu2 aja kalo ga donghae, yoona, kyuhyun, sm siwon jd org kaya";0;0;0;0;;in;1169646900523368448;1661773898810294300;1661773898810294273;"";"";raingurll
Thu May 25 16:37:43 +0000 2023;1661773549043069000;1661773549043068930;"@nct_menfess pengalihan isu nder";0;0;0;0;;in;1290526411917152256;1661721921338347500;1661721921338347521;"";"";jcnrcn
Thu May 25 16:37:56 +0000 2023;1661773604990906400;1661773604990906369;"@justabtnctnme @nct_menfess doyoung kak biar bisa julid bareng";0;0;0;0;;in;1523012826771574785;1661713174956220400;1661713174956220417;"";"";_nrulpjsg
Thu May 25 16:37:57 +0000 2023;1661773610640613400;1661773610640613376;"@starfess Xiaojun! Aku jd fans dia jalur alis pas di vlog nct yg 24 jam ituloh. Vocalnya beuhhhh mantep. Dancenya juga detail bgt gerakannya. https://t.co/2dI2tpuIod";0;0;0;0;;in;1634244193928491010;1661680439353032700;1661680439353032704;"https://pbs.twimg.com/media/Fw_OSikaQAILY3W.jpg";"photo";zigfani
Thu May 25 16:39:04 +0000 2023;1661773889591193600;1661773889591193600;"@dyarraa18 ada nihhhh yuk yuk dom jogja yaa boleh keep event &amp;&amp; nego tipiss https://t.co/irnZnLJuCa";0;0;0;0;;in;1253000152614187008;1661733240481419300;1661733240481419266;"https://pbs.twimg.com/media/Fw_OiWSaQAA7IYx.jpg";"photo";jefolyfe
Thu May 25 16:37:47 +0000 2023;1661773566046793700;1661773566046793728;"🎦 230525 #TEN (tenlee_1001) Instagram Story 🐱💖\n\n“Halo tengah malam di HONGKONG”\n\n@WayV_official #WayV 🍋\n\n https://t.co/oq184kAp72";0;0;1;35;;in;998863013405863936;1661773566046793700;1661773566046793728;"https://pbs.twimg.com/ext_tw_video_thumb/1661773069340532736/pu/img/tCPb03vUbrW1cXfY.jpg";"photo";NCT__Indonesia
Thu May 25 01:08:57 +0000 2023;1661539821205201000;1661539821205200897;"*konsep tc a glimo 15k\n*glitch mode mini frame set 120k\nmatching card 20k\nglimo binder 70k\nglimo acrylic stand 100k\nglimo lucky draw 100k\nglimo smtown store 60k \n\nt. wtb wtt wto aab pc photocard clearance sale sell nct dream hd ina na jaemin all about https://t.co/YFd7Maf26M";2;0;0;0;;en;1384361806844469254;1661317260181655600;1661317260181655552;"https://pbs.twimg.com/media/Fw75qVgacAAtv2J.jpg";"photo";lovingmork__
Thu May 25 16:36:08 +0000 2023;1661773150936531000;1661773150936530955;"@sellkpopfess jenooo nyaaa yukkk nderrr\nhttps://t.co/tQrVH7sFfV";0;0;0;0;;in;1384361806844469254;1661772086086627300;1661772086086627330;"";"";lovingmork__
Thu May 25 16:36:45 +0000 2023;1661773308550058000;1661773308550057984;"jeno binder nct home. belinya 1 set binder. sama yg belum dateng ada haechan hoodie mumo ay-yo belinya satu set all member. sama s.coups kkuma juga 😭😭 https://t.co/Eja8lSUtd5";0;0;0;0;;in;77504199;1661773308550058000;1661773308550057984;"https://pbs.twimg.com/media/Fw_OBGoagAIL44Y.jpg";"photo";Stella_Tila
Thu May 25 16:36:41 +0000 2023;1661773291173052400;1661773291173052416;"gais pliss aku cari bgtt wtb album only nct resonance pt 2 departure😭😭🙏🏻🙏🏻";0;0;0;0;;in;1474156811833864197;1661773291173052400;1661773291173052416;"";"";jajajeyyxz
Thu May 25 16:35:36 +0000 2023;1661773017570222000;1661773017570222081;"@dagangkorea https://t.co/ES81438G7h scroll aja yuk banyak yang murcee!! dom jogja yaa boleh keep event &amp;&amp; nego tipiss";0;0;0;0;;in;1253000152614187008;1661772866189422600;1661772866189422593;"";"";jefolyfe
Thu May 25 16:34:57 +0000 2023;1661772855846244400;1661772855846244352;"@coconis__ ada nih dom jateng yaa langsung dm aja yuk https://t.co/PPum18NOch";0;0;0;0;;in;1253000152614187008;1661756078881898500;1661756078881898496;"https://pbs.twimg.com/media/Fw_NlWbaQAAXgOk.jpg";"photo";jefolyfe
Thu May 25 16:37:27 +0000 2023;1661773485218349000;1661773485218349057;"@sellkpopdata ADA NIHHH!!! dom jogja yaa boleh keep event &amp;&amp; nego tipiss https://t.co/rmJuJFqd1V";0;0;0;0;;in;1253000152614187008;1661737634841116700;1661737634841116674;"https://pbs.twimg.com/media/Fw_OKrcakAEnKkH.jpg";"photo";jefolyfe
Thu May 25 16:35:55 +0000 2023;1661773099740823600;1661773099740823552;"jam jam mendengarkan graduation nct dream 👍";0;0;0;0;;in;330156774;1661773099740823600;1661773099740823552;"";"";harunadays
Thu May 25 16:36:01 +0000 2023;1661773121253441500;1661773121253441536;"Pas aku minta resi, malah resi aku yg ga dikasih. Jadi tolong yg tau alamat wh Korea nama penerimanya Gendis Henny boleh infoin ya! Aku cm mau minta resi ku ajaa yg dikasih seller 🙏🏻 \n\nPs. Akun bunjang nya ke blockir\n#zonauang️ #NCT127 #NCT #NCTDREAM #haechan #warpcnct";0;0;0;0;;in;1477875691320315906;1661773119131091000;1661773119131090947;"";"";pacarnyabubuuu
Thu May 25 16:35:09 +0000 2023;1661772905930457000;1661772905930457094;"@starfess baru terjun ke dunia nct dan tertarik ke nct dream. asli ga bisa milih, gumush semuaa😭 mark jeno trus oleng ke haechan jaemin, oleng lagi ke chenle jisung, oleng lagi ke renjun😭";0;0;0;0;;in;435387242;1661630792475476000;1661630792475475970;"";"";wanda_ayla
Thu May 25 16:37:09 +0000 2023;1661773409985130500;1661773409985130502;"@sellkpopfess dom jogja yaa boleh keep event &amp;&amp; nego tipiss https://t.co/GKbpaMwUQa";0;0;0;0;;in;1253000152614187008;1661737827338694700;1661737827338694656;"https://pbs.twimg.com/media/Fw_OGvNaYAEvAy5.jpg";"photo";jefolyfe
Tue May 23 03:45:13 +0000 2023;1660854367421956000;1660854367421956097;"– wts aab nct dream, nct127, wayv ༘♡\n✧ price on pict\n✧ 🍊 only\n✧ dot merah ; ada damage sedikit\n✧ boleh keep event \n✧ dom jogja\nt. #wts #NCT #NCTDREAM #NCT127 #wayv https://t.co/vn8NkyXKHW";2;1;14;1;;en;1253000152614187008;1660854367421956000;1660854367421956097;"https://pbs.twimg.com/media/FwyKOM4aIAELChu.jpg";"photo";jefolyfe
Thu May 25 16:36:37 +0000 2023;1661773273645072400;1661773273645072384;"day 12\n\nfavorite lije part haechan in song nct\n🌻: I like all of his parts, especially the high notes.\nyang paling lejen bagi aku tu suhum, no longer, hn helfut, go, anymore hahaha karna emang suka semuanya. berikut beberapa lampiran suara kece lee haechan https://t.co/nNCIzJUAfj";0;1;0;0;;in;1362327286377111558;1657700936805150700;1657700936805150720;"https://pbs.twimg.com/ext_tw_video_thumb/1661773189033365520/pu/img/VruEoYUaU4mUjwRq.jpg";"photo";inviagu_
Thu May 25 16:36:26 +0000 2023;1661773226274603000;1661773226274603008;"@nct_menfess mereka emg tinggalnya ga barengan lagi kah? ga sedorm lg yak?";0;0;0;1;;in;1518244238521032705;1661720987342344200;1661720987342344192;"";"";jjeongjae997
Thu May 25 16:37:05 +0000 2023;1661773393434386400;1661773393434386432;"@starfess ini foto kapan😭 udh lama bgt ga ngikutin nct";0;0;0;0;;in;1101027323346710528;1661630792475476000;1661630792475475970;"";"";Ungchaela_
Thu May 25 16:35:16 +0000 2023;1661772936368517000;1661772936368517121;"Sohee noona cantik amat.";0;1;0;0;;in;1451559311373524993;1661772936368517000;1661772936368517121;"";"";NCT1MARK
Thu May 25 16:36:41 +0000 2023;1661773290254516200;1661773290254516225;"@nanaa0002_ @nct_menfess ada yg nanya juga "kamu kenal haechan nct?" wkwk";0;0;0;0;;in;1595804498265788416;1661716809962385400;1661716809962385413;"";"";accroauxglaces
Thu May 25 16:37:32 +0000 2023;1661773506261160000;1661773506261159941;"@kdrama_menfess Yg paling bikin trauma nonton drakor lagi ya cuma snowdrop sama youth of my, ampe ga berani nonton drakor selama sebulan😭😭😞😞😞klo 2521 mah cmn bete aja ga mood nonton seminggu an kyknya";0;0;0;0;;in;1153671163752488960;1661757803160273000;1661757803160272913;"";"";Icewallss
Thu May 25 16:36:48 +0000 2023;1661773318914211800;1661773318914211840;"@sbtgirlgroup https://t.co/ES81438G7h bisa nih yuk langsung cekidot sat set kirim dom jogja yess boleh nego tipis";0;0;0;0;;in;1253000152614187008;1661750308509479000;1661750308509478915;"";"";jefolyfe
Tue May 23 16:52:48 +0000 2023;1661052570583048200;1661052570583048194;"wts - want to sell\n\nKeep event with dp min 20 bisa kurang tergantung nominal, exc pack + adm, dom jakarta, proof? Setelah dp, oren freeong, harga nett\n\nt. pc photocard nct dream jaemin mark haechan renjun chenle jeno clearance sale sell 127 https://t.co/1dzPzddJc5";3;1;0;2;;en;1384361806844469254;1661052570583048200;1661052570583048194;"https://pbs.twimg.com/media/Fw0-glxaAAAn_PS.jpg";"photo";lovingmork__
Thu May 25 12:53:51 +0000 2023;1661717212791734300;1661717212791734277;"@sbtcon Pap pc klen yg belinya kudu keroyokan";15;0;0;1;;in;1513562921984401413;1661714222043242500;1661714222043242496;"";"";zhngsuh
Thu May 25 16:36:48 +0000 2023;1661773321296552000;1661773321296551936;"@icachibo @nct_menfess YA ALLAH KANGEN DEJUUNNN";0;0;0;0;;in;1176420948985016320;1661716809962385400;1661716809962385413;"";"";suciansyifa
Thu May 25 16:35:46 +0000 2023;1661773060092084200;1661773060092084225;"@2192S_ Habis ini bobok ngeh";0;1;0;0;;in;1451832729197154311;1661772804327620600;1661772804327620608;"";"";bbunnyhan
Thu May 25 16:37:19 +0000 2023;1661773451374518300;1661773451374518272;"@sellkpopfess siapa tau minat nder\nhttps://t.co/PJshrlOi3y";0;0;0;0;;in;1384361806844469254;1661765514279149600;1661765514279149571;"";"";lovingmork__
Thu May 25 16:34:17 +0000 2023;1661772687553986600;1661772687553986566;"@sellkpopfess yuk di take. Take lebih dari 2 pc aku kasih free merch official 🫶🏻 dom Tangerang yaapppp https://t.co/JFCyKFn66g";0;0;0;0;;in;1568512639860621312;1661772086086627300;1661772086086627330;"https://pbs.twimg.com/media/Fw_Nc-XaQAEeiqs.jpg";"photo";hueening_kai
Thu May 25 16:34:48 +0000 2023;1661772817644556300;1661772817644556288;"@jajaeminie Ngantuk?";0;1;0;0;;in;1451559311373524993;1661769285700829200;1661769285700829185;"";"";NCT1MARK
Thu May 25 16:33:11 +0000 2023;1661772410725761000;1661772410725761025;"@1SPOCAZEN ada nihhh dom jateng kakk, cus dm ajaaa https://t.co/s7fE24yrrQ";0;0;0;0;;in;1253000152614187008;1661757768012009500;1661757768012009473;"https://pbs.twimg.com/media/Fw_NMoiaIAEZs4n.jpg";"photo";jefolyfe
Thu May 25 16:33:59 +0000 2023;1661772612962508800;1661772612962508800;"@xaadiway2 @nct_menfess alhamdulillah jadi cepet nunggunya🙏🏻";0;0;0;1;;in;1416753835582783497;1661721921338347500;1661721921338347521;"";"";sebeningjeno
Thu May 25 16:33:37 +0000 2023;1661772519014273000;1661772519014273024;"Stop ya anjing kelewatan banget lo jadi orang gak bisa hargai kerja keras mereka apa?";0;0;0;0;;in;1451832729197154311;1661772519014273000;1661772519014273024;"";"";bbunnyhan
Thu May 25 16:32:47 +0000 2023;1661772310385397800;1661772310385397760;"@xciuminn INI MURCE MURCEEEE yuk langsung take johnny nyaaa!! dom jogja yaa boleh keep event &amp;&amp; nego tipiss https://t.co/Ji9tEVXOFh";0;0;0;0;;in;1253000152614187008;1661758567198896000;1661758567198896129;"https://pbs.twimg.com/media/Fw_NGvaaAAAgMwG.jpg";"photo";jefolyfe
Thu May 25 16:32:26 +0000 2023;1661772222950932500;1661772222950932481;"[OPEN SHARING] BLUE TO ORANGE JAEHYUN VER\n\n- film photo + self photo: 160k dp 80k\n\n✔️ bersih ina\n❌ packing\n\nt. wts want to sell aab jaehyun nct 127";1;0;1;0;;in;1484426545771200514;1661772222950932500;1661772222950932481;"";"";glitchbaddies
Thu May 25 16:32:55 +0000 2023;1661772341402058800;1661772341402058753;"O DOYOUNG CANTANDO CARDIGAN";0;1;0;0;;in;1368715563808284674;1661772341402058800;1661772341402058753;"";"";KDCZERNY
Thu Apr 20 03:30:50 +0000 2023;1648891949305462800;1648891949305462785;"ORANG JAHAT DAN GILA\nDI REPORT AJA GAK BAKALAN KAPOK!\n\n@rkjrnlha\n\njangan kepancing sama fandom dan idol yang dia bawa. Dia ini dulu sempet bikin akun buat cosplay fans idol lain dan bikin hate speech. Tapi akunnya udah direport dan ilang https://t.co/dhXpscruC1";387;137;2386;3839;;in;1464070514121404420;1648891949305462800;1648891949305462785;"https://pbs.twimg.com/media/FuIKeiSacAEAIUd.jpg";"photo";bojjigemas
Thu May 25 16:34:36 +0000 2023;1661772768109789200;1661772768109789184;"@coconis__ ada nih jenonyaaa!!! dom jogja yaa boleh keep event &amp;&amp; nego tipiss https://t.co/gU45VgeeBJ";0;0;0;0;;in;1253000152614187008;1661756078881898500;1661756078881898496;"https://pbs.twimg.com/media/Fw_NhXoaAAENn4V.jpg";"photo";jefolyfe
Thu May 25 16:34:46 +0000 2023;1661772809604051000;1661772809604050944;"❌Jaehyun PNS❌";0;0;0;0;;in;1533702209380429824;1661621654546686000;1661621654546685952;"";"";nunacaa_
Thu May 25 16:33:08 +0000 2023;1661772398507507700;1661772398507507712;"doyoung (AI)";0;0;0;0;;in;1368715563808284674;1661772341402058800;1661772341402058753;"";"";KDCZERNY
Sun May 21 05:47:14 +0000 2023;1660160299876634600;1660160299876634625;"[OPEN SHARING] BLUE TO ORANGE JAEHYUN VER\n\n- photobook + photocard b + house holder: 350k dp 200k\n- film photo + folded paper + self photo: 200k dp 100k\n\n✔️ bersih ina\n❌ packing\n\nt. wts want to sell aab jaehyun nct 127 https://t.co/O98ppC7YP4";3;1;2;0;;en;1484426545771200514;1660160299876634600;1660160299876634625;"https://pbs.twimg.com/media/FwoS_ebaUAI7qY6.jpg";"photo";glitchbaddies
Thu May 25 16:32:29 +0000 2023;1661772232329408500;1661772232329408514;"@nct_menfess nah mirip sama akun yang dijelasin thread ini coba cek\nhttps://t.co/QFQGvsXN1E";0;0;0;0;;in;1590229563077902336;1661755152741834800;1661755152741834752;"";"";byemlychra
Thu May 25 16:32:24 +0000 2023;1661772215157952500;1661772215157952512;"@nct_menfess ya allah😭😭😭";0;0;0;0;;in;1388652537306259458;1661716523210403800;1661716523210403846;"";"";jAemaniee
Thu May 25 16:33:58 +0000 2023;1661772606931099600;1661772606931099648;"wts // want to sell tc pink christmas aespa sealed 100k \n\nincl pack tapi belum incl adm \nbisa co 6.6 \n\ndom jakarta, tcnya masih otw rumah\n@glaciezr \n\ntag. tc aespa sealed pc photocard giselle wts karina ningning winter want to sell https://t.co/cUF83rjSeI";0;0;0;0;;in;1599695539322265600;1661772606931099600;1661772606931099648;"https://pbs.twimg.com/media/Fw_NYS-aIAEVfnQ.jpg";"photo";glaciezr
Thu May 25 16:33:49 +0000 2023;1661772569463390200;1661772569463390209;"@nct_menfess dejunn ganteng banget tadi pas live, sering bgt lagi ngomong sayang😭😭 https://t.co/77eyiqfVQ2";0;0;0;0;;in;1513720608281935874;1661716809962385400;1661716809962385413;"https://pbs.twimg.com/media/Fw_NWDQaYAAfs1U.jpg";"photo";kimyerii__
Thu May 25 16:33:26 +0000 2023;1661772473191522300;1661772473191522304;"@infotwitwor_ Fans nya nct emg begitu semua kah bentukan nya? Tolol";0;0;0;0;;in;998314158394232832;1661723286936641500;1661723286936641536;"";"";Vhkrtn9930
Thu May 25 16:34:24 +0000 2023;1661772716301750300;1661772716301750273;"@sellkpopfess ada nih jeno dom jateng langsung dm ajaaaa https://t.co/gMmFplZYw7";0;0;0;0;;in;1253000152614187008;1661756919382679600;1661756919382679553;"https://pbs.twimg.com/media/Fw_Nd8laIAIyJa3.jpg";"photo";jefolyfe
Thu May 25 16:34:05 +0000 2023;1661772636983300000;1661772636983300096;"@sellkpopfess ada nih mark sama jenonyaaa!!! dom jogja yaa boleh keep event &amp;&amp; nego tipiss https://t.co/QTebDyBXHh";0;0;0;0;;in;1253000152614187008;1661756919382679600;1661756919382679553;"https://pbs.twimg.com/media/Fw_NZWoaEAgbSn4.jpg";"photo";jefolyfe
Thu May 25 16:32:45 +0000 2023;1661772300117762000;1661772300117762048;"@LUNERP Mau temenan dong.";0;0;0;0;;in;1451559311373524993;1661771607835308000;1661771607835308032;"";"";NCT1MARK
Thu May 25 16:34:36 +0000 2023;1661772768344690700;1661772768344690689;"@minhy00ngmark fttmo, ssg mk yy dan anak nct lainnya dr jaman rookies. dia yg pernah di spill lc, dan akhirnya dia berkontribusi buat nyebarin rumor lc.";0;0;0;0;;in;1290526411917152256;1661752864035963000;1661752864035962881;"";"";jcnrcn
Thu May 25 16:31:17 +0000 2023;1661771931920769000;1661771931920769025;"@infotwitwor_ @peachuwz gimana ni ud masuk penistaan terhadap fans nct lom non";0;1;0;0;;in;2380453820;1661723286936641500;1661723286936641536;"";"";ExDtair
Thu May 25 16:29:10 +0000 2023;1661771398623432700;1661771398623432704;"💚DOJAEJUNG in #Thailand🐰🍑🐶🙏\n\n#NCT_DOJAEJUNG #DOJAEJUNG #NCT\n#DOYOUNG #JAEHYUN #JUNGWOO https://t.co/CA3J3INLlW";0;0;0;0;;in;1625159249512009728;1640009151706460200;1640009151706460162;"https://pbs.twimg.com/media/Fw_MRrSakAExCXQ.jpg";"photo";hihicat214
Thu May 25 16:31:17 +0000 2023;1661771933221011500;1661771933221011456;"@jayfriend02z Ha yg bukan engene juga hujat enha? Dih sok asik kali mereka";0;1;0;0;;in;1451832729197154311;1661768028625969200;1661768028625969165;"";"";bbunnyhan
Thu May 25 16:29:29 +0000 2023;1661771478713647000;1661771478713647104;"@nct_menfess ni akun emg gajelas banget anjrit wkwk udh aku folo dr pertama lihat komenannya dia";0;0;0;0;;in;1088367141605146625;1661755152741834800;1661755152741834752;"";"";leehaechanacez
Thu May 25 16:28:49 +0000 2023;1661771313374195700;1661771313374195714;"@nct_menfess Reflek bilang lucu banget pas liat ig story kun ge😭";0;0;0;0;;in;1343681766184251392;1661770413377212400;1661770413377212416;"";"";z_flwmzl0813
Thu May 25 16:32:18 +0000 2023;1661772188243079200;1661772188243079170;"@nct_menfess ssg emang gila, tp sm juga gila ngebiarin orang kaya gt berkeliaran";0;0;0;0;;in;1290526411917152256;1661700499794718700;1661700499794718720;"";"";jcnrcn
Thu May 25 16:31:57 +0000 2023;1661772101051879400;1661772101051879429;"@nct_menfess Pacar aku";0;0;0;0;;in;1501171067913916419;1661770413377212400;1661770413377212416;"";"";jhnxiao
Thu May 25 16:28:33 +0000 2023;1661771245736820700;1661771245736820736;"YUTA~~~~~~~~ https://t.co/dtzT9fl7z4";0;0;0;1;;in;1305888910514376704;1661771245736820700;1661771245736820736;"https://pbs.twimg.com/media/Fw_MJDzagAEVqbp.jpg";"photo";NCT20RESONANCE
Thu May 25 16:31:04 +0000 2023;1661771875717099500;1661771875717099525;"-chilzen bg bajunya nanti masuk angin bg 😭☝🏻 https://t.co/mxGIYtFXrM";2;5;12;112;;in;1154928849756364800;1661771875717099500;1661771875717099525;"https://pbs.twimg.com/media/Fw_MtuJaEAAg6_d.jpg";"photo";nct127fess
Thu May 25 16:30:14 +0000 2023;1661771667050463200;1661771667050463233;"kuy- wts pc aab nct dom jateng, exc pack and adm owrenn, ambil banyak boleh negoo🤩🤩 yuk langsung dm @clyn22sep for claim!! https://t.co/aCKGBjeSXF";0;0;1;0;;in;633016230;1661771667050463200;1661771667050463233;"https://pbs.twimg.com/media/Fw_MhKGaQAMNUWD.jpg";"photo";sellkpopfess
Thu May 25 16:28:35 +0000 2023;1661771253374648300;1661771253374648320;"sisa 3 pil udh gasanggup";0;0;0;0;;in;301752648;1661769424779776000;1661769424779776000;"";"";ruininpeachy
Thu May 25 16:27:48 +0000 2023;1661771053541265400;1661771053541265408;"@nct_menfess Apaansih gajelas terserah ribet";0;0;0;0;;in;1428339494462255105;1661349142940254200;1661349142940254208;"";"";lovelypancakeu
Thu May 25 16:31:51 +0000 2023;1661772075764424700;1661772075764424704;"@nctzenbase Dahlah aku mau mendukung anak ku saja🥲";0;0;0;0;;in;1101504599037341696;1661728826039357400;1661728826039357441;"";"";NjunNct_
Thu May 25 16:31:07 +0000 2023;1661771889050796000;1661771889050796034;"@SaFullsun IYASIII BENER \nTapi ya nct nih agak laen menurutku\nGa kebayang kalau 20 member kudu giliran ambil jobnya 😭🙏 \nSedangkan member yg gak nyampe selusin aja giliran kan\nPaling 1 tahun paling byk ada 3 org yg ngeluarin lagu\nItu ud byk bgt malah 🤣\nSemoga dia mau terjun di variety deh";0;1;0;0;;in;1416288531488542722;1661757124261838800;1661757124261838851;"";"";sugxrbestieee
Thu May 25 15:38:20 +0000 2023;1661758606252085200;1661758606252085250;"💚DOJAEJUNG in #Thailand🐰🍑🐶🙏\n\n#NCT_DOJAEJUNG #DOJAEJUNG #NCT\n#DOYOUNG #JAEHYUN #JUNGWOO https://t.co/K62USRfduX";1548;1364;26248;36101;;in;4811011050;1661758606252085200;1661758606252085250;"https://pbs.twimg.com/media/Fw_AoAcaUAAAycf.jpg";"photo";NCTsmtown
Thu May 25 16:31:58 +0000 2023;1661772102637326300;1661772102637326341;"@sellkpopfess yb jaemin kak dom jogja yuk boleh nego tipis dom boleh keep event https://t.co/n2EhsXaxxw";0;0;0;1;;in;1253000152614187008;1661765514279149600;1661765514279149571;"https://pbs.twimg.com/media/Fw_M6qpaUAU8Tq7.jpg";"photo";jefolyfe
Thu May 25 16:30:43 +0000 2023;1661771787557044200;1661771787557044224;"WTS || Want to Sell\nPc Mark Special Candy 80k \n📍Jakarta\n✅ Admin\n✅ Packing\n✅ Keep event w/ DP\n❌Sensitive Buyer \nBisa co hari ini juga kalau masih ada freeong 🫶\n\nt. Wts pc mark nct dream special candy https://t.co/CzLBYgLyQG";1;0;0;0;;in;3123330781;1661771787557044200;1661771787557044224;"https://pbs.twimg.com/media/Fw_MjavagAE9CDD.jpg";"photo";LionBunny520
Thu May 25 16:30:00 +0000 2023;1661771607977922600;1661771607977922560;"🫶 JAEMIN SOLO COVER ALREADY SOLD OUT. 14 detik sold 10K, 1 jam sold 28K and now 7 JAM 34,263 SOLD OUT 😭😭 Jaemin sekarang jadi anggota NCT pertama dengan penjualan pre-order majalah tertinggi di hari pertama sejauh ini 👏👏 NA SOLD OUT JAEMIN ! https://t.co/Sg47AaP8KZ";9;15;53;279;;in;2503485216;1661771607977922600;1661771607977922560;"https://pbs.twimg.com/media/Fw_L5_GaEAEYvrY.jpg";"photo";nctzenbase
Thu May 25 16:31:15 +0000 2023;1661771924756897800;1661771924756897793;"Mau spill tapi takut dikira sksd.";0;1;0;0;;in;1451559311373524993;1661771924756897800;1661771924756897793;"";"";NCT1MARK
Thu May 25 16:30:00 +0000 2023;1661771607868858400;1661771607868858368;"Lune spill orang / hal yg bikin mood kalian baikan dong";17;19;1;1;;in;857752873;1661771607868858400;1661771607868858368;"";"";LUNERPW
Thu May 25 16:28:05 +0000 2023;1661771125330948000;1661771125330948096;"@andromedoy @doiesNini Aku ngiri nama kmu sering dinyanyiin ma anak² Nct🤧😅";0;0;0;0;;in;1347180394555211779;1660946917164220400;1660946917164220416;"";"";crazy_4dotae
Thu May 25 16:29:27 +0000 2023;1661771469159035000;1661771469159034881;"@haeciluv @nct_menfess iya kak, soalnya pas aku buka ga ada icon buat downloadnya gtu kak maaf ya";0;0;0;1;;in;1254946180821250048;1661700499794718700;1661700499794718720;"";"";romyiaisminee
Thu May 25 16:26:01 +0000 2023;1661770607011430400;1661770607011430400;"pspspspspspspspsmypmbknnnas";0;0;0;0;;in;1032845314061811712;1661770607011430400;1661770607011430400;"";"";mclouiiis
Thu May 25 16:24:41 +0000 2023;1661770271660085200;1661770271660085248;"@nct_menfess dih anjir masi idup aja tuh org wkwkwkwk";0;0;0;0;;in;1599577856744763397;1661700499794718700;1661700499794718720;"";"";hchaechihc
Thu May 25 16:25:35 +0000 2023;1661770496344748000;1661770496344748032;"Segera Rilis Album Solo Perdana, Simak 3 Alasan Debut Solo Taeyong NCT Patut Dinanti https://t.co/Wn4y4gnyTY";0;0;2;2;;in;31355801;1661770496344748000;1661770496344748032;"";"";KapanLagicom
Thu May 25 05:59:46 +0000 2023;1661613007808647200;1661613007808647169;"✨RT &amp; Like very appreciated✨\n\nLelang aab pc NCT\n-BATCH 2-\n\n🏷 wts nct lfb jaehyun jeno taeil johnny taeyong yuta jungwoo haechan mark 127 dream awaken chain https://t.co/VToz37qO45";1;1;1;5;;en;1430518207471702017;1661613007808647200;1661613007808647169;"https://pbs.twimg.com/media/Fw88OHhaUAAkdca.jpg";"photo";jhynryls
